date,minute,label,high,low,open,close,average,volume,notional,numberOfTrades,symbol
2020-10-22,12:08,12:08 PM,1593.965,1593.46,1593.54,1593.46,1593.466,102,162533.505,3,GOOGL
2020-10-22,12:09,12:09 PM,1596.33,1593.17,1593.33,1596.29,1593.296,450,716983.075,11,GOOGL
2020-10-22,12:10,12:10 PM,1594.98,1594.98,1594.98,1594.98,1594.98,14,22329.72,1,GOOGL
2020-10-22,12:11,12:11 PM,1594.85,1594.39,1594.85,1594.82,1594.833,51,81336.51,4,GOOGL
2020-10-22,12:12,12:12 PM,1595.725,1595.28,1595.29,1595.725,1595.296,28,44668.295,3,GOOGL
2020-10-22,12:13,12:13 PM,1594.88,1594.32,1594.32,1594.88,1594.632,6,9567.79,3,GOOGL
2020-10-22,12:14,12:14 PM,1595.14,1594.815,1594.815,1595.14,1595.033,62,98892.055,8,GOOGL
2020-10-22,12:15,12:15 PM,1596.36,1595.395,1596.14,1595.395,1595.699,349,556899.11,6,GOOGL
2020-10-22,12:16,12:16 PM,1595.395,1594.67,1595.395,1595.04,1595.139,338,539156.84,5,GOOGL
2020-10-22,12:17,12:17 PM,1595.69,1594.51,1595.11,1595.185,1595.126,756,1205914.98,28,GOOGL
2020-10-22,12:18,12:18 PM,1595.08,1594.78,1595.08,1594.78,1595.04,244,389189.65,8,GOOGL
2020-10-22,12:19,12:19 PM,1595.3,1594.28,1595,1594.28,1594.715,177,282264.615,7,GOOGL
2020-10-22,12:20,12:20 PM,1595.15,1594,1594.61,1594.54,1594.501,1013,1615229.975,24,GOOGL
2020-10-22,12:21,12:21 PM,1594.67,1593.64,1594.28,1594,1594.19,618,985209.28,18,GOOGL
2020-10-22,12:22,12:22 PM,1593.21,1593.21,1593.21,1593.21,1593.21,1,1593.21,1,GOOGL
2020-10-22,12:23,12:23 PM,1594,1593.32,1593.71,1593.32,1593.759,385,613597.22,7,GOOGL
2020-10-22,12:24,12:24 PM,1593.62,1592.76,1593.62,1593.49,1593.421,119,189617.14,16,GOOGL
2020-10-22,12:25,12:25 PM,1593.845,1593.6,1593.78,1593.6,1593.714,410,653422.9,5,GOOGL
2020-10-22,12:26,12:26 PM,1594.49,1593.92,1593.92,1594.32,1594.472,122,194525.64,4,GOOGL
2020-10-22,12:27,12:27 PM,1595.05,1593.77,1594.32,1594.54,1594.228,1202,1916262.08,23,GOOGL
2020-10-22,12:28,12:28 PM,1595.525,1593.83,1593.83,1594.77,1595.145,518,826284.91,9,GOOGL
2020-10-22,12:29,12:29 PM,1595.05,1594.845,1594.97,1594.845,1594.971,104,165876.995,3,GOOGL
2020-10-22,12:30,12:30 PM,1595.775,1594.575,1595.775,1594.575,1595.156,434,692297.735,11,GOOGL
2020-10-22,12:31,12:31 PM,1594.96,1593.92,1594.5,1594.59,1594.64,430,685695.27,6,GOOGL
2020-10-22,12:32,12:32 PM,1594.5,1593.63,1594.43,1594.42,1594.22,796,1268999.13,10,GOOGL
2020-10-22,12:33,12:33 PM,1594.45,1593.88,1594.45,1593.88,1594.444,101,161038.88,2,GOOGL
2020-10-22,12:34,12:34 PM,1594.895,1594.415,1594.895,1594.79,1594.77,32,51032.625,6,GOOGL
2020-10-22,12:35,12:35 PM,1594.61,1593.63,1594.09,1593.935,1594.172,133,212024.885,5,GOOGL
2020-10-22,12:36,12:36 PM,1593.91,1591.98,1593.91,1591.98,1593.267,401,638900.16,4,GOOGL
2020-10-22,12:37,12:37 PM,1591.63,1591.18,1591.63,1591.18,1591.405,2,3182.81,2,GOOGL
2020-10-22,12:38,12:38 PM,1591.79,1591.66,1591.79,1591.66,1591.789,100,159178.87,2,GOOGL
2020-10-22,12:39,12:39 PM,1593.03,1591.47,1591.47,1592.11,1592.554,206,328066.185,5,GOOGL
2020-10-22,12:40,12:40 PM,1592.69,1592.69,1592.69,1592.69,1592.69,1,1592.69,1,GOOGL
2020-10-22,12:41,12:41 PM,1593.06,1592.36,1593.06,1592.36,1592.387,101,160831.04,3,GOOGL
2020-10-22,12:42,12:42 PM,1592.64,1591.085,1592.63,1591.11,1592.025,613,975911.53,9,GOOGL
2020-10-22,12:43,12:43 PM,1591.87,1590.08,1590.08,1591,1590.885,579,921122.6,11,GOOGL
2020-10-22,12:44,12:44 PM,1593.89,1593.89,1593.89,1593.89,1593.89,1,1593.89,1,GOOGL
2020-10-22,12:45,12:45 PM,1593.7,1593.03,1593.7,1593.03,1593.693,101,160963.03,2,GOOGL
2020-10-22,12:46,12:46 PM,1593.09,1592.245,1592.73,1593.09,1592.732,97,154495.045,4,GOOGL
2020-10-22,12:47,12:47 PM,1592.29,1592.29,1592.29,1592.29,1592.29,86,136936.94,1,GOOGL
2020-10-22,12:48,12:48 PM,1593.515,1592.88,1592.88,1593.515,1593.197,2,3186.395,2,GOOGL
2020-10-22,12:49,12:49 PM,1595.02,1593.95,1594.33,1594.55,1594.29,186,296537.97,5,GOOGL
2020-10-22,12:50,12:50 PM,1594.81,1594.34,1594.81,1594.48,1594.459,62,98856.45,8,GOOGL
2020-10-22,12:51,12:51 PM,1596,1594.395,1594.395,1595.58,1595.537,235,374951.2,18,GOOGL
2020-10-22,12:52,12:52 PM,1595.99,1595.5,1595.93,1595.5,1595.662,151,240945.03,7,GOOGL
2020-10-22,12:53,12:53 PM,1595.64,1594.72,1595.22,1594.72,1595.579,32,51058.54,5,GOOGL
2020-10-22,12:54,12:54 PM,1596.02,1594.27,1594.27,1596.02,1595.593,109,173919.655,4,GOOGL
2020-10-22,12:55,12:55 PM,1596.055,1595.56,1595.56,1595.78,1595.84,205,327147.295,5,GOOGL
2020-10-22,12:56,12:56 PM,1596.97,1596.37,1596.37,1596.725,1596.648,211,336892.795,6,GOOGL
2020-10-22,12:57,12:57 PM,1597.33,1596.69,1597.06,1596.69,1597.084,341,544605.63,6,GOOGL
2020-10-22,12:58,12:58 PM,1597.94,1596.06,1596.58,1597.94,1597.622,136,217276.59,6,GOOGL
2020-10-22,12:59,12:59 PM,1597.82,1597.23,1597.81,1597.23,1597.561,141,225256.045,4,GOOGL
2020-10-22,13:00,1 PM,1597.8,1597.13,1597.13,1597.38,1597.374,235,375382.98,6,GOOGL
2020-10-22,13:01,1:01 PM,1598.31,1597.215,1597.215,1598.11,1598.174,218,348402.025,6,GOOGL
2020-10-22,13:02,1:02 PM,1598.1,1597.295,1597.93,1597.69,1597.659,196,313141.075,12,GOOGL
2020-10-22,13:03,1:03 PM,1598.37,1597.135,1598.37,1597.46,1597.531,21,33548.155,3,GOOGL
2020-10-22,13:04,1:04 PM,1597.88,1597.31,1597.39,1597.88,1597.579,13,20768.53,3,GOOGL
2020-10-22,13:05,1:05 PM,1598.91,1597.235,1598.74,1597.235,1598.654,327,522759.765,8,GOOGL
2020-10-22,13:06,1:06 PM,1598.26,1597.01,1597.25,1598.26,1597.266,196,313064.18,9,GOOGL
2020-10-22,13:07,1:07 PM,1599,1598.11,1598.16,1599,1598.15,82,131048.29,5,GOOGL
2020-10-22,13:08,1:08 PM,1598.95,1598.135,1598.135,1598.81,1598.849,104,166280.325,4,GOOGL
2020-10-22,13:09,1:09 PM,1601,1598.84,1598.84,1600.25,1600.146,867,1387326.425,17,GOOGL
2020-10-22,13:10,1:10 PM,1603.375,1602.72,1602.72,1603.32,1603.014,504,807919.205,11,GOOGL
2020-10-22,13:11,1:11 PM,1604.5,1602.495,1602.495,1602.96,1603.244,735,1178384.025,12,GOOGL
2020-10-22,13:12,1:12 PM,1603.82,1603.66,1603.66,1603.82,1603.724,5,8018.62,2,GOOGL
2020-10-22,13:13,1:13 PM,1603.56,1603.36,1603.42,1603.56,1603.429,117,187601.15,4,GOOGL
2020-10-22,13:14,1:14 PM,1605.82,1603.12,1603.27,1605.02,1604.248,590,946506.52,13,GOOGL
2020-10-22,13:15,1:15 PM,1605.86,1605.3,1605.3,1605.86,1605.661,403,647081.24,6,GOOGL
2020-10-22,13:16,1:16 PM,1606.8,1605.06,1605.41,1605.92,1606.159,879,1411813.49,13,GOOGL
2020-10-22,13:17,1:17 PM,1606.075,1604.97,1605.95,1604.97,1605.179,135,216699.115,7,GOOGL
2020-10-22,13:18,1:18 PM,1604.76,1602.65,1604.71,1602.65,1603.645,233,373649.17,10,GOOGL
2020-10-22,13:19,1:19 PM,1603.92,1603.415,1603.67,1603.92,1603.695,228,365642.505,4,GOOGL
2020-10-22,13:20,1:20 PM,1602.97,1602.83,1602.83,1602.97,1602.847,17,27248.4,3,GOOGL
2020-10-22,13:21,1:21 PM,1602.82,1602.25,1602.82,1602.25,1602.535,2,3205.07,2,GOOGL
2020-10-22,13:22,1:22 PM,1604.15,1602.79,1602.79,1603.87,1603.687,309,495539.18,6,GOOGL
2020-10-22,13:23,1:23 PM,1604.62,1603.43,1604.255,1603.445,1603.723,49,78582.445,6,GOOGL
2020-10-22,13:24,1:24 PM,1602.755,1601.67,1602.755,1602.13,1602.08,415,664863.35,8,GOOGL
2020-10-22,13:25,1:25 PM,1602.28,1600.37,1602.2,1600.37,1601.282,384,614892.41,11,GOOGL
2020-10-22,13:26,1:26 PM,1602.365,1601.585,1601.585,1602.365,1602.105,394,631229.385,12,GOOGL
2020-10-22,13:27,1:27 PM,1602.77,1602,1602,1602.77,1602.074,109,174626.025,5,GOOGL
2020-10-22,13:28,1:28 PM,1602.6,1601.8,1602.075,1602.6,1602.36,500,801179.945,13,GOOGL
2020-10-22,13:29,1:29 PM,1603.04,1602.5,1602.73,1602.5,1602.818,16,25645.09,3,GOOGL
